,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer
42,172950813,2017-12-26T00:00:00.000,00:30:00,STATEN ISLAND,121,0,,False,25-44,M,BLACK,18-24,M,BLACK,936721.687500000000000,172119.437500000000000,40.638985375000061,-74.171253432999947,"{'type': 'Point', 'coordinates': [-74.17125343299995, 40.63898537500006]}",row-6eqd~bfed-ktcm,rv-rrub_6n8p_nkjs,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,75,10371,4
43,172991324,2017-12-26T00:00:00.000,20:30:00,BRONX,44,0,,True,18-24,M,BLACK HISPANIC,<18,M,WHITE HISPANIC,1007508.687500000000000,244580.609375000000000,40.837970170000062,-73.915946128999963,"{'type': 'Point', 'coordinates': [-73.91594612899996, 40.83797017000006]}",row-yzq8.gqij_3zjf,rv-tzij~hbr4-uxw7,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,42,27,10930,50
44,172950815,2017-12-25T00:00:00.000,08:35:00,BROOKLYN,69,0,,False,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1006730.000000000000000,170960.000000000000000,40.635901968000042,-73.919006245999981,"{'type': 'Point', 'coordinates': [-73.91900624599998, 40.63590196800004]}",row-4a35_xkm6-25e6,rv-m9wq~dfpg-2vy9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,42,13825,5
45,172950617,2017-12-25T00:00:00.000,22:50:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,WHITE HISPANIC,996291.562500000000000,167685.015625000000000,40.626933168000051,-73.956621656999971,"{'type': 'Point', 'coordinates': [-73.95662165699997, 40.62693316800005]}",row-j4md-hky5-ryvb,rv-cwe8~tnaj~ev2w,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,43,13513,60
46,172950814,2017-12-25T00:00:00.000,15:15:00,STATEN ISLAND,120,0,,False,25-44,F,BLACK,18-24,M,BLACK,959642.187500000000000,172515.312500000000000,40.640165306000029,-74.088668789999986,"{'type': 'Point', 'coordinates': [-74.08866878999999, 40.64016530600003]}",row-ec9p~2gfx-ayua,rv-fev5~iveu-yzzg,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10369,4
47,172950617,2017-12-25T00:00:00.000,22:50:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,WHITE,996291.562500000000000,167685.015625000000000,40.626933168000051,-73.956621656999971,"{'type': 'Point', 'coordinates': [-73.95662165699997, 40.62693316800005]}",row-aiq8_59c4.4m6z,rv-6aje.5rtc~gnsk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,26,43,13513,60
48,172950618,2017-12-25T00:00:00.000,16:05:00,BROOKLYN,69,0,,False,,,,18-24,M,BLACK,1009426.000000000000000,173626.000000000000000,40.643212313000049,-73.909282645999951,"{'type': 'Point', 'coordinates': [-73.90928264599995, 40.64321231300005]}",row-nwpf-z8md~h2d3,rv-s6fw_kk8d.cswn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,42,13827,5
49,172950814,2017-12-25T00:00:00.000,15:15:00,STATEN ISLAND,120,0,,False,25-44,F,BLACK,25-44,F,BLACK,959642.187500000000000,172515.312500000000000,40.640165306000029,-74.088668789999986,"{'type': 'Point', 'coordinates': [-74.08866878999999, 40.64016530600003]}",row-bcwd_kubg-tqn3,rv-55qi.9yzh.pq2i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,1,13,74,10369,4
50,172950816,2017-12-25T00:00:00.000,04:30:00,BROOKLYN,66,0,,False,,,,25-44,M,WHITE HISPANIC,986764.000000000000000,167283.000000000000000,40.625837545000024,-73.990944893999938,"{'type': 'Point', 'coordinates': [-73.99094489399994, 40.625837545000024]}",row-tkui-67mw~cvmh,rv-837x_pedw~k3n2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,18,39,17621,2
51,172937544,2017-12-24T00:00:00.000,00:15:00,MANHATTAN,34,0,,False,,,,25-44,M,BLACK HISPANIC,1003327.000000000000000,249149.000000000000000,40.850519085000030,-73.931045462999975,"{'type': 'Point', 'coordinates': [-73.93104546299998, 40.85051908500003]}",row-f5ka_wnju-n9zy,rv-7xb7-sb7i_6hui,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13091,47
52,172937545,2017-12-24T00:00:00.000,06:30:00,BRONX,40,0,BAR/NIGHT CLUB,False,,,,25-44,M,WHITE HISPANIC,1006074.750000000000000,236931.968750000000000,40.816980499000067,-73.921153158999971,"{'type': 'Point', 'coordinates': [-73.92115315899997, 40.81698049900007]}",row-wkh2-egn5_56qr,rv-qhfn-rgq9-nfhy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10929,49
53,172915170,2017-12-23T00:00:00.000,01:52:00,BROOKLYN,60,0,BAR/NIGHT CLUB,False,,,,25-44,M,BLACK,988113.875000000000000,148773.359375000000000,40.575031841000055,-73.986092626999948,"{'type': 'Point', 'coordinates': [-73.98609262699995, 40.575031841000055]}",row-s6t9-3fxs_k4qt,rv-9iaz_snk7.6vg5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,45,35,18184,21
